umap1,umap2,cat
21.49474,12.536701,Alaskan ultramafic
4.85977,14.3653145,Alaskan ultramafic
4.8576703,14.361394,Alaskan ultramafic
5.009138,14.625447,Alaskan ultramafic
5.0117636,14.627044,Alaskan ultramafic
5.001871,14.598668,Alaskan ultramafic
5.0045166,14.503901,Alaskan ultramafic
4.9821534,14.506671,Alaskan ultramafic
4.92777,14.5133295,Alaskan ultramafic
4.8957796,14.314469,Alaskan ultramafic
5.0000405,14.470961,Alaskan ultramafic
4.9921727,14.457834,Alaskan ultramafic
4.986315,14.503601,Alaskan ultramafic
4.976497,14.510624,Alaskan ultramafic
5.004132,14.521605,Alaskan ultramafic
4.9630756,14.548906,Alaskan ultramafic
5.0311923,14.520725,Alaskan ultramafic
5.0612664,14.579523,Alaskan ultramafic
5.050061,14.497928,Alaskan ultramafic
5.035152,14.528986,Alaskan ultramafic
4.97018,14.497939,Alaskan ultramafic
4.9980464,14.491832,Alaskan ultramafic
4.945375,14.474593,Alaskan ultramafic
5.00656,14.523843,Alaskan ultramafic
4.883558,14.394273,Alaskan ultramafic
4.894124,14.418637,Alaskan ultramafic
5.029994,14.536816,Alaskan ultramafic
4.9823112,14.569809,Alaskan ultramafic
4.977566,14.406054,Alaskan ultramafic
5.085685,14.543186,Alaskan ultramafic
5.087363,14.553339,Alaskan ultramafic
4.976836,14.417249,Alaskan ultramafic
5.109009,14.490902,Alaskan ultramafic
5.075566,14.540376,Alaskan ultramafic
5.103376,14.551071,Alaskan ultramafic
5.0723696,14.505506,Alaskan ultramafic
5.0854445,14.53458,Alaskan ultramafic
5.0109997,14.471443,Alaskan ultramafic
5.087216,14.544728,Alaskan ultramafic
5.1180673,14.584535,Alaskan ultramafic
5.048251,14.510802,Alaskan ultramafic
5.0983067,14.54712,Alaskan ultramafic
5.099064,14.546817,Alaskan ultramafic
5.0779886,14.530634,Alaskan ultramafic
5.0838876,14.55037,Alaskan ultramafic
5.050536,14.508667,Alaskan ultramafic
5.137696,14.594748,Alaskan ultramafic
5.0343995,14.494527,Alaskan ultramafic
5.075537,14.534162,Alaskan ultramafic
5.0827317,14.527613,Alaskan ultramafic
5.1247993,14.560263,Alaskan ultramafic
5.1256504,14.547557,Alaskan ultramafic
5.1434855,14.52739,Alaskan ultramafic
5.118253,14.549561,Alaskan ultramafic
5.0826354,14.523685,Alaskan ultramafic
5.1232405,14.553455,Alaskan ultramafic
5.1497765,14.595318,Alaskan ultramafic
5.006717,14.470136,Alaskan ultramafic
5.0198255,14.48585,Alaskan ultramafic
5.035416,14.578988,Alaskan ultramafic
