umap1,umap2,cat
7.4389467,-9.035124,Alaskan ultramafic
7.371952,-9.049676,Alaskan ultramafic
7.4359665,-9.042158,Alaskan ultramafic
6.654149,-9.2222395,Alaskan ultramafic
6.5448093,-9.235849,Alaskan ultramafic
6.6729136,-9.24103,Alaskan ultramafic
6.6438193,-9.216341,Alaskan ultramafic
6.4734683,-9.269262,Alaskan ultramafic
6.484639,-9.249584,Alaskan ultramafic
6.5224447,-9.250426,Alaskan ultramafic
6.638322,-9.225612,Alaskan ultramafic
6.5215,-9.246475,Alaskan ultramafic
6.4249744,-9.270104,Alaskan ultramafic
6.54495,-9.241278,Alaskan ultramafic
6.5052733,-9.227577,Alaskan ultramafic
6.492319,-9.257255,Alaskan ultramafic
6.5302396,-9.245776,Alaskan ultramafic
6.658101,-9.216413,Alaskan ultramafic
6.3191433,-9.288397,Alaskan ultramafic
6.638608,-9.216964,Alaskan ultramafic
6.5508866,-9.222445,Alaskan ultramafic
6.6482787,-9.211869,Alaskan ultramafic
6.6363215,-9.222197,Alaskan ultramafic
6.5855923,-9.265289,Alaskan ultramafic
6.6627355,-9.169088,Alaskan ultramafic
-1.9801109,9.93564,Alaskan ultramafic
-2.072037,9.841713,Alaskan ultramafic
-2.014976,9.897895,Alaskan ultramafic
6.423223,-9.262626,Alaskan ultramafic
6.3533206,-9.272085,Alaskan ultramafic
6.413467,-9.288191,Alaskan ultramafic
6.4326596,-9.275015,Alaskan ultramafic
6.36313,-9.266325,Alaskan ultramafic
-1.9927953,9.917586,Alaskan ultramafic
6.4110475,-9.262162,Alaskan ultramafic
6.6534867,-9.259065,Alaskan ultramafic
6.6396265,-9.22382,Alaskan ultramafic
6.4973946,-9.262751,Alaskan ultramafic
6.6279383,-9.225818,Alaskan ultramafic
6.5545654,-9.241425,Alaskan ultramafic
6.6352553,-9.212973,Alaskan ultramafic
6.476087,-9.296897,Alaskan ultramafic
6.5397496,-9.250795,Alaskan ultramafic
6.369411,-9.267111,Alaskan ultramafic
6.4670115,-9.268286,Alaskan ultramafic
6.238508,-9.288137,Alaskan ultramafic
6.2201257,-9.296337,Alaskan ultramafic
6.3420334,-9.282301,Alaskan ultramafic
-2.1631398,9.796416,Alaskan ultramafic
6.5067277,-9.249217,Alaskan ultramafic
7.1536036,-9.042877,Alaskan ultramafic
7.170333,-9.045557,Alaskan ultramafic
7.163422,-9.041544,Alaskan ultramafic
7.1995707,-9.032972,Alaskan ultramafic
7.1586394,-9.047544,Alaskan ultramafic
7.4679933,-9.028996,Alaskan ultramafic
