umap1,umap2,cat
-7.570242,-3.3420653,Alaskan ultramafic
-7.4979286,-3.4190447,Alaskan ultramafic
-7.446999,-3.46824,Alaskan ultramafic
-7.460363,-3.4554782,Alaskan ultramafic
-7.6551805,-3.261959,Alaskan ultramafic
-7.6289268,-3.2873178,Alaskan ultramafic
-7.6639156,-3.2536364,Alaskan ultramafic
-7.753443,-3.1646094,Alaskan ultramafic
-7.834222,-3.0820382,Alaskan ultramafic
-7.854858,-3.0618126,Alaskan ultramafic
-7.582552,-3.3360345,Alaskan ultramafic
-7.5696816,-3.348717,Alaskan ultramafic
-7.600418,-3.31819,Alaskan ultramafic
-7.575858,-3.341973,Alaskan ultramafic
-7.6044807,-3.313739,Alaskan ultramafic
-7.468289,-3.4458702,Alaskan ultramafic
-7.4358535,-3.4783053,Alaskan ultramafic
-7.519458,-3.3875766,Alaskan ultramafic
-7.5859737,-3.3310678,Alaskan ultramafic
-7.526239,-3.3885214,Alaskan ultramafic
-7.536456,-3.3809216,Alaskan ultramafic
-7.467007,-3.4487844,Alaskan ultramafic
-7.451201,-3.4638555,Alaskan ultramafic
-7.484498,-3.4066148,Alaskan ultramafic
-7.7451468,-3.1660144,Alaskan ultramafic
-7.686843,-3.2289991,Alaskan ultramafic
-7.761723,-3.153004,Alaskan ultramafic
-7.780536,-3.1343257,Alaskan ultramafic
-7.771287,-3.1439664,Alaskan ultramafic
-7.54975,-3.3675582,Alaskan ultramafic
-7.6798544,-3.2354743,Alaskan ultramafic
-7.541963,-3.372132,Alaskan ultramafic
-7.4474983,-3.4669104,Alaskan ultramafic
-7.345274,-3.5651004,Alaskan ultramafic
-7.360119,-3.5526135,Alaskan ultramafic
-7.480595,-3.427055,Alaskan ultramafic
-7.4016447,-3.5117025,Alaskan ultramafic
-7.3904266,-3.5190117,Alaskan ultramafic
-7.3813095,-3.5310009,Alaskan ultramafic
-7.4316278,-3.471931,Alaskan ultramafic
-7.4288445,-3.484347,Alaskan ultramafic
-7.4496336,-3.4653723,Alaskan ultramafic
-7.4135723,-3.49954,Alaskan ultramafic
9.715816,2.3335567,Alaskan ultramafic
-7.4140425,-3.500509,Alaskan ultramafic
-7.422895,-3.4881945,Alaskan ultramafic
-7.411331,-3.5009675,Alaskan ultramafic
-7.471081,-3.443528,Alaskan ultramafic
2.7173367,-2.4817073,Alaskan ultramafic
2.7087526,-2.470176,Alaskan ultramafic
2.5082097,-2.788928,Alaskan ultramafic
2.5288389,-2.8338845,Alaskan ultramafic
2.6911433,-2.815627,Alaskan ultramafic
2.889268,-2.6802218,Alaskan ultramafic
