umap1,umap2,cat
-5.800945,10.619463,4
-5.753327,10.56284,4
-5.7491355,10.572215,4
-5.770708,10.583184,4
-5.7886343,10.604685,4
-5.7713313,10.580285,4
-5.726677,10.58666,4
-5.7699943,10.587706,4
-5.770147,10.582452,4
-5.7856245,10.599726,4
-5.785977,10.60844,4
-5.7964945,10.597105,4
-5.7664437,10.578776,4
-5.8082232,10.624916,4
-5.7568617,10.577397,4
-5.7622705,10.58144,4
-5.764079,10.580967,4
-5.798864,10.602855,4
-8.476475,7.590201,4
-9.094053,7.078164,4
-5.7319074,10.503513,4
-5.772446,10.582606,4
16.676798,15.568143,4
16.743807,15.505446,4
16.660751,15.580889,4
16.676556,15.569485,4
16.646688,15.598211,4
16.77239,15.475925,4
16.591791,15.644323,4
16.59031,15.646068,4
16.611845,15.627085,4
16.623728,15.62027,4
16.607578,15.631602,4
16.609438,15.625234,4
16.727749,11.161229,4
16.720572,11.16372,4
16.718466,15.529021,4
16.69836,15.547506,4
1.8872466,9.934878,4
1.8874593,9.935951,4
1.8892378,9.935216,4
1.8907996,9.916027,4
1.8867521,9.936754,4
1.8885999,9.936253,4
1.886998,9.93678,4
1.8866363,9.936781,4
16.48401,15.745282,4
16.652182,15.590588,4
16.47779,15.751645,4
16.506083,15.725175,4
16.422417,15.796495,4
16.45952,15.765164,4
16.497478,15.732817,4
16.470797,15.756402,4
16.40558,15.815268,4
16.448431,15.774092,4
16.512308,15.718674,4
16.546167,15.687462,4
16.50873,15.724758,4
16.48333,15.748986,4
16.477829,15.748813,4
16.670017,15.573333,4
16.501648,15.729879,4
16.612783,15.627175,4
16.486637,15.743733,4
16.52471,15.708974,4
16.535229,15.697808,4
16.550621,15.681888,4
16.338875,15.87446,4
16.333319,15.88166,4
16.332748,15.880672,4
16.33238,15.883013,4
16.351706,15.865216,4
16.33699,15.878934,4
16.330673,15.884352,4
16.32271,15.887379,4
16.332085,15.882928,4
16.342031,15.874263,4
16.424902,15.797172,4
16.42036,15.801707,4
16.451918,15.77111,4
16.518337,15.713622,4
16.459774,15.765932,4
16.54164,15.692287,4
16.450169,15.7726145,4
16.443478,15.778331,4
16.445683,15.773888,4
16.439295,15.780394,4
16.592377,15.645091,4
16.68108,15.563667,4
16.687458,15.557743,4
16.689535,15.5558605,4
16.583452,15.654146,4
1.9152095,9.920367,4
1.9150037,9.919064,4
1.9168202,9.913955,4
1.9142373,9.920315,4
1.9160265,9.909373,4
1.886114,9.938029,4
1.8866562,9.938053,4
1.8904316,9.933085,4
1.9093564,9.922464,4
7.46293,5.378317,4
1.8863795,9.937643,4
1.8858023,9.938329,4
1.8857942,9.938165,4
16.811455,15.439574,4
16.862066,15.391019,4
16.8482,15.401608,4
16.815289,15.434861,4
16.805838,15.447957,4
16.876139,15.375449,4
16.64373,15.594855,4
16.649534,15.588862,4
16.630165,15.607804,4
16.607836,15.628414,4
16.662245,15.580152,4
16.70191,15.544363,4
16.635164,15.603852,4
16.620068,15.617432,4
16.648928,15.592051,4
16.689293,15.557171,4
16.848373,15.404411,4
16.817282,15.434014,4
16.852137,15.397711,4
16.860447,15.388835,4
16.865269,15.381444,4
16.837399,15.414331,4
16.836695,15.410689,4
16.86361,15.387864,4
16.841246,15.409841,4
7.4637256,5.3678164,4
16.85114,15.400534,4
16.841549,15.408884,4
16.867876,15.382397,4
16.81673,15.431422,4
16.871122,15.378719,4
16.858568,15.391788,4
16.682827,15.561347,4
16.697756,15.546913,4
16.694036,15.549433,4
16.678732,15.559742,4
16.722624,15.52363,4
16.868475,15.370989,4
16.732275,15.511865,4
16.830019,15.421229,4
16.818245,15.430887,4
16.689869,15.554415,4
16.862278,15.386184,4
16.857296,15.390628,4
16.760872,15.490265,4
16.857725,15.389392,4
16.827686,15.423674,4
16.774532,15.475571,4
16.775604,15.474603,4
16.74697,15.501832,4
16.788689,15.462037,4
16.775696,15.472984,4
16.747898,15.499143,4
16.739836,15.508641,4
16.797333,15.45307,4
16.863369,15.380369,4
16.870285,15.373812,4
16.095734,11.546711,4
16.865143,15.382418,4
16.870983,15.361158,4
16.836782,15.413747,4
16.848692,15.401544,4
16.863962,15.383638,4
16.120193,11.504929,4
16.900839,15.345543,4
16.883942,15.355672,4
16.880285,15.363053,4
16.883226,15.36181,4
16.890978,15.352848,4
16.876207,15.359433,4
16.876326,15.367674,4
16.867516,15.330027,4
16.785015,15.466137,4
16.814936,15.4337225,4
16.813646,15.437647,4
16.872475,15.335816,4
16.860092,15.390858,4
16.870775,15.35817,4
16.863237,15.384992,4
16.876759,15.339794,4
16.871439,15.374728,4
16.708624,15.536558,4
16.719238,15.520752,4
16.65807,15.584798,4
16.813702,15.436715,4
16.829088,15.41553,4
16.86215,15.384881,4
16.79764,15.45128,4
14.722925,7.3145,4
14.718042,7.3214316,4
14.804053,7.294937,4
14.809297,7.299598,4
14.918358,7.275122,4
17.931276,6.505307,4
17.93571,6.507871,4
17.936941,6.501278,4
10.198652,1.4350507,4
17.946796,6.523188,4
17.943789,6.3333793,4
17.979462,6.58543,4
18.01829,6.640193,4
17.936306,6.511841,4
17.95484,6.357987,4
17.922937,6.298353,4
17.97586,6.3811083,4
16.47427,3.9881878,4
18.181013,6.9794526,4
14.939959,7.256931,4
18.335545,7.192125,4
14.952666,7.2530313,4
18.37148,7.2410364,4
14.944915,7.2667418,4
14.956499,7.270971,4
15.631242,4.6724043,4
17.928679,6.5824084,4
10.134751,1.2600099,4
15.680597,4.453178,4
15.626047,4.5040293,4
9.861114,0.96178097,4
15.474055,4.574621,4
15.501489,4.587096,4
15.635051,4.4947896,4
15.547802,4.561113,4
15.544536,4.5799794,4
16.008022,4.2128744,4
15.59265,4.524702,4
16.086512,4.1527243,4
9.662356,0.9026604,4
15.507106,4.591826,4
16.067253,4.2164183,4
15.464162,4.592828,4
15.491875,4.595999,4
15.447796,4.6050696,4
16.11062,4.1291203,4
9.686059,0.88742113,4
15.506607,4.5942974,4
15.535612,4.6191945,4
16.461458,3.9594512,4
16.458519,3.96506,4
16.460373,3.9606109,4
16.457891,3.9609666,4
16.458776,3.9654267,4
16.477093,3.9708967,4
16.444925,3.9725952,4
15.530761,4.6595974,4
15.507561,4.587062,4
16.12389,4.1679177,4
16.120909,4.0754156,4
16.224312,4.073474,4
16.274336,4.03542,4
15.5075,4.547739,4
15.464589,4.6138735,4
15.493321,4.558707,4
15.511069,4.5824084,4
15.479646,4.5401187,4
15.50047,4.55078,4
9.433554,1.2898424,4
15.487757,4.56581,4
16.210669,4.0547833,4
9.947937,0.8910001,4
10.135515,1.4311941,4
15.487025,4.559666,4
16.459269,3.961619,4
16.453865,3.9571848,4
16.455145,3.9609194,4
16.458418,3.9635148,4
16.469734,3.9718835,4
16.4581,3.9652648,4
16.455078,3.959747,4
16.113794,4.1190724,4
16.146603,4.0815005,4
9.670844,0.907761,4
16.09005,4.1341705,4
16.22086,4.050418,4
16.213129,4.069228,4
15.501572,4.5462675,4
16.247778,4.047041,4
16.266209,4.0394087,4
16.281435,4.0207148,4
16.274994,4.026723,4
12.494694,0.74670947,0
12.513168,0.93484676,0
12.538205,1.0738349,0
12.511605,0.9675793,0
12.509569,0.973987,0
12.481937,0.84937227,0
12.522158,0.8231297,0
14.418169,22.211742,0
14.515031,22.217493,0
14.417477,22.210339,0
14.693188,22.160282,0
3.3660011,5.993842,0
15.2936325,21.954847,0
14.651998,-0.2749798,0
15.197723,21.92027,0
2.0736232,5.36841,0
14.694008,22.166674,0
14.205494,-0.6255139,0
13.582247,-1.0403327,0
12.765523,0.14447808,0
3.4262743,5.9624887,0
13.396489,-1.799674,0
12.469717,0.7217697,0
0.603664,-3.5168254,0
-0.08396519,-3.675132,0
-0.056945395,-3.7037585,0
2.5772192,3.6868768,0
14.077877,-1.4477909,0
1.1713371,4.3332853,0
-0.4605073,-4.213317,0
0.8869694,-3.6933613,0
0.9621593,-3.6845891,0
13.659923,-0.8719991,0
-9.153073,4.6635375,0
1.1786122,4.4629292,0
1.169076,4.3451586,0
1.8667715,5.1440115,0
3.320673,5.0038695,0
2.0359435,5.3232417,0
1.4383446,5.01533,0
-3.6927972,14.247507,0
14.777732,21.573217,0
0.5618164,12.506748,0
-10.050622,6.003843,0
12.538527,0.66820395,0
13.281208,-0.48668402,0
13.655584,-1.4862232,0
1.2902452,-3.9555483,0
13.440934,-0.86711633,0
13.428054,-0.6462972,0
13.290726,-1.8446571,0
12.839334,0.028794788,0
12.488136,0.99099815,0
13.575976,-1.2722677,0
13.59496,-1.344722,0
13.635285,-1.4100268,0
13.618959,-1.2658827,0
13.323799,-0.6082316,0
12.889528,0.080072455,0
1.3958931,-4.105518,0
1.4178379,-4.1452513,0
1.4017036,-4.1160927,0
1.2475187,4.3286257,0
1.7168629,4.634378,0
2.1017578,4.8397326,0
