umap1,umap2,cat
-7.624669,4.739906,Alaskan ultramafic
-7.6428947,4.74928,Alaskan ultramafic
-8.648801,5.3533983,Alaskan ultramafic
-8.8637085,5.5661945,Alaskan ultramafic
-8.63769,5.3296485,Alaskan ultramafic
-8.63298,5.3347545,Alaskan ultramafic
-8.518211,5.2410636,Alaskan ultramafic
-8.544009,5.2588806,Alaskan ultramafic
-8.573871,5.2705836,Alaskan ultramafic
-8.6226015,5.3258348,Alaskan ultramafic
-8.534302,5.2473,Alaskan ultramafic
-8.502726,5.223086,Alaskan ultramafic
-8.646714,5.3487716,Alaskan ultramafic
-8.586303,5.285995,Alaskan ultramafic
-8.62353,5.3252053,Alaskan ultramafic
-8.637653,5.3086896,Alaskan ultramafic
-8.604339,5.3053827,Alaskan ultramafic
-8.734146,5.4403963,Alaskan ultramafic
-8.678563,5.3794107,Alaskan ultramafic
-8.725953,5.435575,Alaskan ultramafic
-8.648786,5.346882,Alaskan ultramafic
-8.683314,5.387017,Alaskan ultramafic
-8.656134,5.357457,Alaskan ultramafic
-8.771312,5.4875774,Alaskan ultramafic
-8.14639,5.002828,Alaskan ultramafic
-8.156857,5.0087442,Alaskan ultramafic
-8.135783,4.982119,Alaskan ultramafic
-8.182392,5.0244837,Alaskan ultramafic
-8.191546,5.0267167,Alaskan ultramafic
-8.296726,5.101868,Alaskan ultramafic
-8.163146,5.0036745,Alaskan ultramafic
-8.222098,5.0495267,Alaskan ultramafic
-8.225201,5.0474977,Alaskan ultramafic
-8.209559,5.0516605,Alaskan ultramafic
-8.580606,5.2877088,Alaskan ultramafic
-8.567631,5.2849145,Alaskan ultramafic
-8.552044,5.266158,Alaskan ultramafic
-8.647232,5.3493395,Alaskan ultramafic
-8.580219,5.2880216,Alaskan ultramafic
-8.740376,5.4455175,Alaskan ultramafic
-8.483667,5.1945057,Alaskan ultramafic
-8.514659,5.224255,Alaskan ultramafic
-8.429168,5.1823373,Alaskan ultramafic
-8.486348,5.2103004,Alaskan ultramafic
-8.5502615,5.2703443,Alaskan ultramafic
-8.663937,5.3759065,Alaskan ultramafic
-8.611784,5.319359,Alaskan ultramafic
-8.654605,5.3687387,Alaskan ultramafic
-8.685725,5.39121,Alaskan ultramafic
-7.9603033,4.91551,Alaskan ultramafic
-7.963773,4.9108653,Alaskan ultramafic
